token_id	token	frequency
63193	భన్వరీ	63
63194	నతిశయిల్ల	63
63195	ధరాధిపు	63
63196	పద్దెనిమిదవ@@	63
63197	పూర్వికు	62
63198	ఒట్టేసి@@	62
63199	టాకొమీటర్@@	62
63200	గ్లై	62
63201	సమీక్షి	62
63202	నమస్కరి	62
63203	ఖట్జూ	62
63204	ఇశాంత్@@	62
63205	మాలధారులు@@	62
63206	సెర్గియస్@@	62
63207	ఔణాదిక@@	62
63208	చిరుహాస@@	62
63209	ఆత్మనేపదము@@	62
63210	టోగర్	62
63211	దగ్థం@@	62
63212	ిల్ట@@	62
63213	వౌూ	62
63214	బిప్లవ్@@	62
63215	బెగ్గిల	62
63216	హైయెస్ట్@@	62
63217	వార్కరీ@@	62
63218	జస్ప్రీత్@@	62
63219	ఒప్పందా	62
63220	యధేచ్ఛగా@@	62
63221	న్యగ్రో	62
63222	అహరహం@@	62
63223	హషీం@@	62
63224	వితీర్య@@	62
63225	బకార్డి@@	62
63226	సబిందుక	61
63227	పదహారణాల@@	61
63228	ళేశరణమ్	61
63229	బఠ	61
63230	సిరియను	61
63231	కాబూయీ@@	61
63232	గారవించె	61
63233	అనర్హు	61
63234	చౄ	61
63235	సిసలైన@@	61
63236	పంచవిం	61
63237	వెరైటి@@	61
63238	మరసటి@@	61
63239	కలరిస్ట్@@	61
63240	బర్తోలోమ్యు	61
63241	సబిహా@@	61
63242	ాళాల్	61
63243	చబ్	61
63244	తెరంగ్రేటం@@	61
63245	చూడబడునది	61
63246	కదల్	61
63247	శిళి@@	61
63248	రజ్జీ	61
63249	బుత్తడి@@	61
63250	వలపర్ల@@	61
63251	తుత్తునియ	61
63252	బిగుసు	61
63253	అప్పజెప్ప	61
63254	ుణ్న	61
63255	మిఖాయేలు@@	61
63256	చచ్చత్పుటాది@@	61
63257	తదాత్మాన	61
63258	ఉరికంబం@@	61
63259	బరీక్షి	61
63260	శంబంగి@@	61
63261	మహాకాళ్@@	61
63262	స్టియ	61
63263	సాక్రటీసు	60
63264	తీరుతెన్ను	60
63265	జ్యుయెల్లరీ	60
63266	ఆణె@@	60
63267	కాధిష్ఠిత	60
63268	అధ్వానంగా@@	60
63269	ఙ్ఞనం	60
63270	ఒప్	60
63271	కడుక్	60
63272	నడఁచె	60
63273	ముంచుకొ	60
63274	కరీము	60
63275	గ్లేబ్@@	60
63276	టర్బోచార్జ్డ్@@	60
63277	హేవళంబి@@	60
63278	ఏఫ్రిల్@@	60
63279	ఎజ్డర్	60
63280	భుగ్నము@@	60
63281	నెరుగడు	60
63282	హమారీ@@	60
63283	సంబన్ధ	60
63284	మేనేజ	60
63285	రుక్సర్@@	60
63286	థియేటరే	60
63287	సుషాంత్@@	60
63288	౼@@	60
63289	ఆవిష్కర	60
63290	రహూగణ	60
63291	పున్నామ్నో	60
63292	జాక్విలిన్@@	60
63293	ఉండాలి.	60
63294	ార్స్లాన్@@	59
63295	షాదోల్@@	59
63296	ఖురానె	59
63297	గైనేకోమస్తియా@@	59
63298	కాబూయీ	59
63299	తమీజా@@	59
63300	స్టొ	59
63301	వార్తికమందు	59
63302	ఆక్రమి	59
63303	క్యార	59
63304	చూడబడునది@@	59
63305	హేమ్స్వర్త్@@	59
63306	ట్యాంపర్@@	59
63307	డిమోరు	59
63308	నిరాటం	59
63309	సకుర్రు@@	59
63310	హుతాశనం@@	59
63311	పల్చటి@@	59
63312	ఆదిమూలపు@@	59
63313	చేర్పి	59
63314	అఫిడ్	59
63315	పారేసు	59
63316	కానాప్నోతి	59
63317	మాథెమా@@	59
63318	పేంబ్రోకు	59
63319	మెరుగుపరుచు	59
63320	శుబ్మన్@@	59
63321	అడ్కిన్స్	59
63322	ఆణివార@@	59
63323	ల్డిన్హో	59
63324	ప్రతికూలంగా	59
63325	ఆమవాత	58
63326	ఫెమినా@@	58
63327	షాజహా	58
63328	అపస్మా	58
63329	మూజువాణి@@	58
63330	కాంపి	58
63331	జోషువా@@	58
63332	మోహరి	58
63333	యరమోడ్ప@@	58
63334	గ్రౌట్@@	58
63335	ాఖ్యానె@@	58
63336	బస్టాపుల	58
63337	కొంచేపు	58
63338	తీసుకుంటుం	58
63339	ుబిక	58
63340	బొనరి	58
63341	టియ్యారెస్	58
63342	చక్కదిద్ద	58
63343	ముందుకొస్తున్నా	58
63344	లాధారిత	58
63345	యెసిలియూర్ట్	58
63346	ర్కైబ్@@	58
63347	ఉంటాయి.	58
63348	చూద్దాము.	58
63349	సృంజ	57
63350	బరిగణించు	57
63351	చపక్@@	57
63352	చేయలేకపోయా	57
63353	ఎద్దల@@	57
63354	నలజారమ్మ	57
63355	పోలవర	57
63356	హిక్కీ@@	57
63357	పర్బంధక్	57
63358	హనోవర్@@	57
63359	ధలివాల్@@	57
63360	టోసిలిజుమాబ్@@	57
63361	రతిపారవశ్య@@	57
63362	దోడ్	57
63363	ప్రాఙ్ము	57
63364	పుటివ@@	57
63365	క్వాలటీ	57
63366	పెగులా	57
63367	ఎచినోకోక్@@	57
63368	గొరవంక	57
63369	యప్పకవీయ	57
63370	టోబీయా@@	57
63371	మునీశ్	57
63372	మరావంతే	57
63373	పాఢ్యమి@@	57
63374	టోబీయా	57
63375	డుడుమ@@	56
63376	మెహ్తాబ్	56
63377	గెటౌట్@@	56
63378	సయోద్య@@	56
63379	అప్పగి	56
63380	ఐహోళే	56
63381	రగ్డ్@@	56
63382	బెఱిగిన@@	56
63383	ఆచ్	56
63384	క్లూబర్	56
63385	గుఃఖ	56
63386	కరొనరి	56
63387	గంపెడాశ	56
63388	కర్ధాషియాన్@@	56
63389	సింధ	56
63390	టోగర్@@	56
63391	ఉంటే,	56
63392	మరెవ్వ	55
63393	తాఖ్యాం@@	55
63394	ఆహ్వనం@@	55
63395	గుర్తొ	55
63396	ిధంబునం@@	55
63397	యెసఁగె	55
63398	చాతుర్	55
63399	మఖచ్కల@@	55
63400	నెమిళుల@@	55
63401	జిమెనెజ్@@	55
63402	లౌపవిభక్తిక@@	55
63403	తొఱ్ఱ	55
63404	ర్డినర్@@	55
63405	ఇన్సు	55
63406	మెుదలైన@@	55
63407	మద్ధాళి	55
63408	నిరాకరి	55
63409	జుర్గెన్@@	55
63410	గేహజీ@@	55
63411	పరిస్తి	54
63412	చేసిందంట	54
63413	భవవార్ధి	54
63414	ప్రొటెం@@	54
63415	ఫ్యుయల్@@	54
63416	తర్పయ	54
63417	దులీప్@@	54
63418	అనుశీలించి	54
63419	ప్రస్తావి	54
63420	డారిల్@@	54
63421	పోద్రోలి	54
63422	ఇనిస్టి	54
63423	మంజ్రేఖర్@@	54
63424	మరాలజి	54
63425	మౄ@@	54
63426	ౄర@@	54
63427	అజరెన్కా	54
63428	సొలిసిటర్@@	54
63429	టబిలిటి@@	54
63430	ఎకిలీ@@	54
63431	మెరుగుపరచ	54
63432	రుబ్లేవ్	54
63433	ఉన్నప్పుడు	54
63434	ప్రసరి	53
63435	డెహ్రాడున్@@	53
63436	రెయిజ్@@	53
63437	హమేషా@@	53
63438	సెమ్మె	53
63439	అనుకూలించ	53
63440	శీతకరుండు	53
63441	గల్లంత	53
63442	షిబ్లీ@@	53
63443	టరాఫ్@@	53
63444	ఎగరే	53
63445	పోగొడు	53
63446	వెడల్పాటి@@	53
63447	బేష	53
63448	బత్కల్	53
63449	ఇల్యాసీ	53
63450	ఫార్వర్డ్	53
63451	రౖ@@	52
63452	ఒండొ	52
63453	తఱచూ	52
63454	యుటిల	52
63455	క్రియాకలాపం	52
63456	లూయెంట్@@	52
63457	లాగేసు	52
63458	పన్సే	52
63459	మానభం	52
63460	చౌపాయీ@@	52
63461	ముందెన్నడూ@@	52
63462	పర్యవేక్షి	52
63463	అలుపెరుగని@@	52
63464	ఓషియానిక్@@	52
63465	నమగ్ర	52
63466	వోయేజ్	52
63467	బెహ్	52
63468	షడూర్మి	52
63469	ఎవు	52
63470	మరాట్వాడాలో	52
63471	అనటోలియన్@@	52
63472	బలూచి	52
63473	భోపహత@@	52
63474	నతనయేలు	52
63475	తాఫిజూర్	52
63476	అందువల్ల,	52
63477	అనంతం	52
63478	విలువను	52
63479	ఎక్కువగా	52
63480	ధనూష్@@	51
63481	ౖౖ@@	51
63482	జిల్లెళ్లమూడి@@	51
63483	ఆర్తనాద	51
63484	దువ్	51
63485	తిక్రిత్	51
63486	యజ్వయు@@	51
63487	వ్రీడే@@	51
63488	జంఘోరు@@	51
63489	మడావి@@	51
63490	జువ్వా	51
63491	జవాబి	51
63492	లింపోపో@@	51
63493	ఖణ్డ	51
63494	విసెరల్@@	51
63495	క్వచ్ఛన్@@	51
63496	వలబోజు@@	51
63497	తెహెల్కా@@	51
63498	కసరత్	51
63499	షకీ	51
63500	టిఏజిసి	51
63501	బహద	51
63502	ఆణె	51
63503	ఇనమనమెళ్@@	51
63504	తధిగిణత@@	51
63505	బ్రాప్తిం	51
63506	బద్నాం@@	51
63507	ోల్లె	51
63508	మర్మాంగ	51
63509	మలీషా@@	51
63510	ఖురానె@@	51
63511	ఫణంగా@@	51
63512	ఫిభ్రవరి@@	51
63513	సానుకూలంగా	51
63514	సమానం.	51
63515	చెప్పారంట	50
63516	బొస	50
63517	హాచ్చర@@	50
63518	సోన్మాద	50
63519	పెరంబలూర్@@	50
63520	జువాల్కర్@@	50
63521	లబ్బూరు	50
63522	సోఫేగల్	50
63523	జలసేచన@@	50
63524	గిసేల్లె@@	50
63525	ోరుక	50
63526	సోరస్@@	50
63527	ాధీశ్	50
63528	విసర్జి	50
63529	నెద్దియో@@	50
63530	యాక్సెప్ట్@@	50
63531	గనేడివాలా@@	50
63532	వవౌ@@	50
63533	ఎమ్ఏహెచ్@@	50
63534	తలదించు	50
63535	హుధుద్@@	50
63536	తవర్ణకంబు	50
63537	చాందుబీ	50
63538	వింగాడ	50
63539	ఎడెల్విస్	50
63540	పరోధాత్	50
63541	కొణి	50
63542	తలసేరి	50
63543	ౕ@@	50
63544	ఴి@@	50
63545	ఆపై	50
63546	చూద్దాం,	50
63547	ాతౄ@@	49
63548	గానగంధర్వుడు@@	49
63549	పదగుంభన	49
63550	ఉమాసుందరి@@	49
63551	ఫిక్స	49
63552	బాశ్చాత్యుల	49
63553	హెక్టేర్ల	49
63554	పదకొండ	49
63555	సయ్తాన్చి	49
63556	అశ్	49
63557	లేజాయింగే@@	49
63558	గిలగిలా@@	49
63559	కెరొలినా@@	49
63560	యేడ్	49
63561	చెలగాటమాడే@@	49
63562	క్రీన్తు	49
63563	తతంగ	48
63564	కింజరాపు@@	48
63565	కీశాన్య	48
63566	ఛోటూ@@	48
63567	తయ్యబ్@@	48
63568	ోల్బనం	48
63569	డ్రంక్@@	48
63570	యాకోబూ	48
63571	అడాల్ఫ్@@	48
63572	కట్టబెట్ట	48
63573	బోపణ్ణ@@	48
63574	మజ్ఞనం	48
63575	దాశుషే@@	48
63576	లెజండరీ@@	48
63577	రుబ్లెవ్@@	48
63578	సెహ్గల్	48
63579	క్రపాణే@@	48
63580	ఉధ్దవ్	48
63581	స్పంజిక	48
63582	సతీష	48
63583	పేంబ్రోకు@@	48
63584	చస్తావ్	48
63585	ద్విశ్రుతిక@@	48
63586	ట్రయినర్@@	48
63587	కండోలిం	48
63588	అలవాట	48
63589	ఐఓసిఎల్@@	48
63590	ఫయిల్@@	48
63591	ఒళ్లంతా@@	48
63592	పరోధాత్@@	48
63593	పుటువ@@	48
63594	వోస్వోస్	48
63595	సమీకరణాన్ని	48
63596	అహర్నిశలు@@	47
63597	యాకుత్పుర	47
63598	ఊగ	47
63599	ఇద్దా	47
63600	మగ్రణీ	47
63601	వ్లాద్	47
63602	వైశ్రాయ్@@	47
63603	గ్రూపిజం@@	47
63604	సాపిండ్య	47
63605	నిగాగమ	47
63606	హెక్టేర్ల@@	47
63607	సార్లయినా@@	47
63608	రెవరెండ్@@	47
63609	సాపత్న	47
63610	ఎవడ	47
63611	అభివర్ణి	47
63612	తెరలేపుతూ@@	47
63613	తెలుంగాధీశ	47
63614	ఉమాసుందరి	47
63615	ావకాశాలను@@	47
63616	జావదేకర్@@	47
63617	ఏమంట	47
63618	అధ్యాహృతము	47
63619	లింపోపో	47
63620	చిందఱవందఱ	47
63621	ప్లాస్మోడియం@@	47
63622	జిగ్గీ@@	47
63623	ఎలక్టోరల్@@	47
63624	పిడమర్తి@@	47
63625	డెఫెండర్	47
63626	ఇర్లచె@@	47
63627	భరారా	47
63628	సో,	47
63629	చూస్తాము.	47
63630	మ్లేచ్చుల	46
63631	పర్సన	46
63632	రఖ్నా@@	46
63633	ౖౖె@@	46
63634	ోజోవ్	46
63635	భోపహత	46
63636	నతనయేలు@@	46
63637	కెవ్లర్	46
